ID_Country,Country,Employee_Pay_ST,Track,Level_Cat,Level,Effective_Start_DT,Effective_Ending_DT,Termination_Reason,Birth_DT,Edad,Marital_CD,Marital_ST,Gender,SBR_AMT,SCR_AMT,Region,Office,Area,Division,Department_CD,Department,Billiability,Technology,Business_Unit,Std_Hrs_Week,Prime_Skills_CD,Prime_Skills,2020,2019,Months_Worked,Level_Cat,Proportional_Days,Days_Taken,Vacation_Ratio,Number_Unique_Projects,Number_Unique_Project_Type,Abscence_Projects,Administrative_Functions,Awaiting_Projects,Billable_Projects,Corporate_Funded_Projects,Cost_Centers,Indirect_Cost_Centers,Internal_Investment_Projects,Internal_Programs,Proposals,Proposals_General,Training_Programs,Increase_2018_2019,Increase_2019_2020,Bonus_2018,Bonus_2019,Course_Viewed,Logs_Course_Viewed,Logs_Global_Campus,Media_hora_curso,Estado,Total_number_received_Feedback,Performance_feedback_AVG,Performance_Level_CD,Performance_Level,Potential_Level_CD,Potential_Level,Track_Code,TotalNumberOfficeEmployees
2,MX,Active,SYINCO,1,Analyst,9/23/2019,1/29/2021,Still Active,19/07/1990,30,1,S,0,29.8,8.4,14,33,7,0,6,Other,100,1,55,42.5,20,SAP,1,0,16,1,19.20879,4,20.82379994,10,4,13.6,0,132.1,94.85,0,0,0,0,0,0,0,14.45,0,20,0,0,6,28,173,12,Activo,4,98,0,High,0,No Employee info,8,1441
2,MX,Active,SYINCO,1,Analyst,9/23/2019,1/29/2021,Still Active,13/08/1998,22,1,S,0,29.8,8.4,14,33,7,0,6,Other,100,1,55,42.5,20,SAP,1,0,16,1,7.20879,5,69.35976773,5,3,14.45,0,54.5,190.3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,Activo,1,96,0,High,0,No Employee info,8,1441
2,MX,Active,DEVELO,1,Analyst,9/23/2019,1/29/2021,Still Active,05/02/1998,22,1,S,0,28.9,8.2,14,33,7,37,15,S76,100,1,54,42.5,8,JIRA (ZEPHYR),1,0,16,1,7.20879,0,0,3,2,10.2,0,0,246.5,0,0,0,0,0,0,0,0,0,20,0,0,4,13,91,8,Activo,2,93.5,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,CONSUL,5,Sr. Consultant,9/23/2019,1/29/2021,Still Active,03/06/1992,28,1,S,0,125.6,35.8,15,33,7,0,6,Other,100,1,0,42.5,13,Other,1,0,16,5,7.20879,5,69.35976773,5,4,14.45,4.25,0,236.3,0,0,0,0,0,0,0,0,0,20,0,0,2,3,23,4,Activo,0,91.78924766,2,Medium,1,RISING TALENT,2,1441
2,MX,Active,DEVELO,1,Analyst,9/25/2019,1/29/2021,Still Active,12/05/1998,22,1,S,0,25.8,7.4,14,33,7,40,18,T45,100,1,55,42.5,20,SAP,1,0,16,1,7.16484,4,55.82818318,16,4,13.6,0,0,235.95,0,0,0,0,0,0,3.75,0,0,20,0,0,0,0,2,0,Activo,2,96,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,DEVELO,3,Experienced Consultant,9/25/2019,1/29/2021,Still Active,20/04/1985,35,1,S,1,44.4,12.7,14,33,7,37,15,S76,100,1,54,42.5,13,Other,1,0,16,3,8.32967,6,72.03166512,3,2,11.9,0,0,242.25,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,Activo,0,91.78924766,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,2,Consultant,9/25/2019,1/29/2021,Still Active,13/08/1993,27,1,S,0,37,10.5,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,16,2,7.16484,1,13.9570458,5,2,13.6,0,0,241.4,0,0,0,0,0,0,0,0,0,20,0,0,3,3,50,6,Activo,0,91.78924766,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,1,Analyst,9/30/2019,1/29/2021,Still Active,02/12/1996,23,1,S,1,22.3,6.3,14,33,7,37,15,S76,100,1,54,42.5,8,JIRA (ZEPHYR),1,0,16,1,7.05495,0,0,3,2,11.05,0,0,241.4,0,0,0,0,0,0,0,0,0,20,0,0,3,5,28,6,Activo,3,97,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,1,Analyst,9/30/2019,1/29/2021,Still Active,28/02/1996,24,1,S,0,16.8,4.8,14,33,7,37,15,S76,100,1,54,42.5,13,Other,1,0,16,1,7.05495,3,42.52333468,9,4,12.75,0,2.55,231.2,0,0,0,0,0,0,4.25,0,0,20,0,0,0,0,6,0,Activo,3,92.67,2,Medium,0,No Employee info,3,1441
2,MX,Active,CONSUL,3,Experienced Consultant,9/30/2019,1/29/2021,Still Active,27/08/1990,30,1,S,0,112.5,32.1,15,33,7,33,6,Other,100,1,0,42.5,13,Other,1,0,16,3,7.05495,0,0,5,3,10.2,0,12.75,227.8,0,0,0,0,0,0,0,0,0,20,0,0,3,7,51,6,Activo,0,91.78924766,2,Medium,0,No Employee info,2,1441
2,MX,Active,SYINCO,5,Sr. Consultant,9/30/2019,1/29/2021,Still Active,28/04/1976,44,3,C,0,99.1,28.3,14,33,7,0,6,Other,100,1,55,42.5,13,Other,1,0,16,5,7.05495,2,28.34888979,3,2,15.3,0,0,235.45,0,0,0,0,0,0,0,0,0,20,0,0,2,5,33,4,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,DEVELO,2,Consultant,10/01/2019,1/29/2021,Still Active,06/07/1994,26,1,S,0,50.8,14.5,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,15,2,7.03297,0,0,5,2,11.05,0,0,238.85,0,0,0,0,0,0,0,0,0,20,0,0,3.975264107,18.35995877,117.4011853,7.950528214,Activo,4,86.75,2,Medium,0,No Employee info,3,1441
2,MX,Active,SYINCO,5,Sr. Consultant,10/01/2019,1/29/2021,Still Active,13/05/1993,27,1,S,1,99.3,28.4,14,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,15,5,7.03297,2,28.437488,5,5,11.9,0,2.55,227.8,0,0,0,0,0,0,0.45,6.4,0,20,0,0,7,18,104,14,Activo,1,97,2,Medium,1,RISING TALENT,8,1441
2,MX,Active,DEVELO,1,Analyst,10/04/2019,1/29/2021,Still Active,23/08/1997,23,1,S,0,16.8,4.8,14,33,7,37,15,S76,100,1,54,42.5,8,JIRA (ZEPHYR),1,0,15,1,6.967033,1,14.35331223,3,2,11.05,0,0,238,0,0,0,0,0,0,0,0,0,20,0,0,2,7,51,4,Activo,9,89.33,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,1,Analyst,10/04/2019,1/29/2021,Still Active,30/05/1996,24,1,S,1,24.1,6.9,14,33,7,35,11,S64,100,1,54,42.5,13,Other,1,0,15,1,24.967033,6,24.03169011,8,6,20.4,0,139.5,42.55,0,0,0,0,21.25,11.9,22.8,0,0,20,0,0,2,8,56,4,Activo,0,91.78924766,0,High,2,TOP TALENT,3,1441
2,MX,Active,DEVELO,1,Analyst,10/07/2019,1/29/2021,Still Active,10/07/1993,27,1,S,0,26.3,7.5,14,33,7,37,15,S76,100,1,54,42.5,8,JIRA (ZEPHYR),1,0,15,1,6.901099,3,43.47133696,4,3,11.05,0,0,238,0,0,0,0,0,0,0,0,0,20,0,0,15,18.35995877,495,30,Activo,16,94.44,2,Medium,0,No Employee info,3,1441
2,MX,Active,SYINCO,5,Sr. Consultant,10/07/2019,1/29/2021,Still Active,22/04/1982,38,2,M,1,119,34,14,33,7,0,6,Other,100,1,55,42.5,20,SAP,1,0,15,5,6.901099,0,0,10,5,10.2,2.55,20.525,212.375,0,0,0,0,0,0,0,0.85,0,20,0,0,8,50,261,16,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,SYINCO,5,Sr. Consultant,10/09/2019,1/29/2021,Still Active,28/04/1994,26,1,S,0,74.2,21.1,14,33,7,35,7,S04,100,1,56,42.5,13,Other,1,0,15,5,12.857143,3,23.33333307,3,3,11.9,0,0,230.35,0,0,0,0,0,0,0,2.55,0,20,0,0,2,5,52,4,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,DEVELO,3,Experienced Consultant,10/14/2019,1/29/2021,Still Active,18/01/1992,28,3,C,0,68.9,19.7,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,15,3,12.747253,4,31.37930972,7,4,13.6,0,9.35,99.45,121.55,0,0,0,0,0,0,0,0,20,0,0,13,18.35995877,117.4011853,26,Activo,8,97.75,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,DEVELO,2,Consultant,10/16/2019,1/29/2021,Still Active,01/11/1995,25,1,S,1,39.8,11.4,14,33,7,37,15,S76,100,1,54,42.5,8,JIRA (ZEPHYR),1,0,15,2,6.703297,0,0,3,2,11.05,0,0,231.2,0,0,0,0,0,0,0,0,0,20,0,0,1,1,25,2,Activo,3,92.33,2,Medium,0,No Employee info,3,1441
2,MX,Active,SYINCO,3,Experienced Consultant,10/16/2019,1/29/2021,Still Active,26/09/1982,38,1,S,0,88.8,25.4,14,33,7,39,6,Other,100,1,2,42.5,20,SAP,1,0,15,3,6.703297,0,0,12,5,9.35,4.35,0,149.05,0,0,0,0,0,0,15.3,41.25,0,20,0,0,22,18.35995877,117.4011853,44,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,DEVELO,1,Analyst,10/17/2019,1/29/2021,Still Active,05/03/1991,29,2,M,0,26,7.4,14,33,7,37,15,S76,100,1,54,42.5,8,JIRA (ZEPHYR),1,0,15,1,12.681319,2,15.77123011,3,2,12.75,0,0,229.5,0,0,0,0,0,0,0,0,0,20,0,0,15,18.35995877,117.4011853,30,Activo,9,89.78,2,Medium,0,No Employee info,3,1441
2,MX,Active,SYINCO,6,Manager / Master,10/21/2019,1/29/2021,Still Active,09/12/1977,42,3,C,0,189.9,54.2,14,33,7,0,6,Other,100,1,55,42.5,13,Other,1,0,15,6,6.593407,0,0,15,5,10.2,0,60.05,158.95,0,0,0,0,0,0,9.65,0.85,0,20,0,0,1,2,9,2,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,SYINCO,5,Sr. Consultant,10/21/2019,1/29/2021,Still Active,15/12/1987,32,3,C,0,111.2,31.7,14,33,7,39,17,T25,100,1,55,42.5,20,SAP,1,0,15,5,12.593407,2,15.88132584,10,6,13.6,0.45,27.6,188,0,0,0,0.3,0,0,0,3.8,0,20,0,0,7,26,153,14,Activo,0,91.78924766,2,Medium,1,RISING TALENT,8,1441
2,MX,Active,DEVELO,1,Analyst,10/22/2019,1/29/2021,Still Active,28/03/1995,25,1,S,0,16.8,4.8,14,33,7,37,15,S76,100,1,54,42.5,8,JIRA (ZEPHYR),1,0,15,1,18.571429,5,26.9230763,8,4,16.15,0,55.25,158.1,0,0,0,0,0,0,0,9.35,0,20,0,0,17,18.35995877,117.4011853,34,Activo,4,90,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,1,Analyst,10/22/2019,1/29/2021,Still Active,13/03/1996,24,2,M,0,16.8,4.8,14,33,7,37,15,S76,100,1,54,42.5,10,MICROFOCUS QC/ALM,1,0,15,1,6.571429,2,30.43478062,3,2,11.9,0,0,226.95,0,0,0,0,0,0,0,0,0,20,0,0,33,18.35995877,117.4011853,7.950528214,Activo,18,95.5,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,3,Experienced Consultant,10/28/2019,1/29/2021,Still Active,25/12/1974,45,4,D,0,51.6,14.7,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,15,3,6.43956,0,0,4,3,13.6,0,0,221,0,0,0,0,0,4.25,0,0,0,20,0,0,3.975264107,18.35995877,117.4011853,7.950528214,Activo,4,89.25,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,2,Consultant,10/30/2019,1/29/2021,Still Active,03/05/1991,29,1,S,1,37.4,10.7,14,33,7,36,11,S64,100,1,54,42.5,4,FUNCTIONAL ANALYST,1,0,15,2,6.395604,0,0,4,2,11.05,0,0,221.85,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,Activo,0,91.78924766,2,Medium,0,No Employee info,3,1441
2,MX,Active,MNGSER,1,Analyst,10/31/2019,1/29/2021,Still Active,11/03/1994,26,1,S,1,15.8,4.5,14,33,7,35,7,S04,100,1,56,42.5,13,Other,1,0,15,1,12.373626,4,32.32682158,3,3,13.6,0,0,225.25,0,0,0,0,0,0,0,1.7,0,20,0,0,2,7,52,4,Activo,1,86,2,Medium,0,No Employee info,4,1441
2,MX,Active,DEVELO,5,Sr. Consultant,11/01/2019,1/29/2021,Still Active,27/09/1984,36,2,M,0,81.2,23.2,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,14,5,6.351648,0,0,13,6,10.2,0,5.95,170.85,26.775,0,0,8.5,0,7.225,0,0,0,20,0,0,5,17,62,10,Activo,5,98.4,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,1,Analyst,11/01/2019,1/29/2021,Still Active,30/12/1995,24,1,S,0,16.8,4.8,14,33,7,37,15,S76,100,1,54,42.5,10,MICROFOCUS QC/ALM,1,0,14,1,6.351648,0,0,3,2,10.2,0,0,221.85,0,0,0,0,0,0,0,0,0,20,0,0,4,18,67,8,Activo,6,91.67,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,2,Consultant,11/04/2019,1/29/2021,Still Active,17/12/1994,25,1,S,1,39.6,11.3,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,14,2,18.285714,5,27.34375043,5,3,22.1,0,0,207.4,0,0,0,0,0,0,0,0,0,20,0,0,9,35,153,18,Activo,2,82.5,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,11/06/2019,1/29/2021,Still Active,12/05/1989,31,1,S,0,84.2,24,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,14,5,6.241758,0,0,8,4,10.2,23.67,26.35,167.58,0,0,0,0,0,0,0,0,0,20,0,0,23,18.35995877,117.4011853,46,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,11/06/2019,1/29/2021,Still Active,23/08/1988,32,2,M,0,96.9,27.7,14,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,14,5,6.241758,2,32.04225476,4,2,11.05,0,0,217.6,0,0,0,0,0,0,0,0,0,20,0,0,7,23,116,14,Activo,0,91.78924766,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,1,Analyst,11/07/2019,1/29/2021,Still Active,08/01/1997,23,1,S,0,22.3,6.3,14,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,14,1,6.43956,6,93.17406779,10,6,10.2,0,11.05,133.45,4.25,0,0,0,46.75,0,0,21.25,0,20,0,0,10,26,358,20,Activo,9,96.44,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,11/11/2019,1/29/2021,Still Active,22/10/1978,42,3,C,0,83.6,23.9,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,14,5,6.131868,2,32.61648816,7,4,16.15,0,27.65,178.5,0,0,0,3.8,0,0,0,0,0,20,0,0,2,2,33,4,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,3,Experienced Consultant,11/13/2019,1/29/2021,Still Active,24/01/1991,29,1,S,0,76.1,21.8,14,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,14,3,6.0879121,0,0,5,3,11.05,0,1.7,211.65,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,Activo,1,96,2,Medium,0,No Employee info,3,1441
2,MX,Active,ARCHTC,5,Sr. Consultant,11/14/2019,1/29/2021,Still Active,22/11/1984,35,1,S,0,99.1,28.3,14,33,7,31,21,ZZ3,100,1,60,42.5,6,IT,1,0,14,5,6.0659341,0,0,9,4,8.5,33.95,67.1,116.6,0,0,0,0,0,0,0,0,0,20,0,0,0,13,13,0,Activo,1,100,2,Medium,0,No Employee info,0,1441
2,MX,Active,DEVELO,3,Experienced Consultant,11/19/2019,1/29/2021,Still Active,05/06/1990,30,1,S,1,42,11.9,14,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,14,3,5.98356,2,33.42491761,4,2,11.9,0,0,208.25,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,11/28/2019,1/29/2021,Still Active,12/05/1987,33,3,C,0,88.8,25.4,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,14,5,5.83562,0,0,11,7,9.35,1.7,2.55,70.55,138.975,0,0,0,0,12.325,0,0,0,20,0,0,6,15,87,12,Activo,1,100,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,1,Analyst,11/29/2019,1/29/2021,Still Active,23/05/1995,25,1,S,0,28.2,8,14,33,7,37,15,S76,100,1,54,42.5,13,Other,1,0,14,1,5.81918,1,17.18455178,6,3,10.2,0,11.9,193.8,0,0,0,0,0,0,0,0,0,20,0,0,13,43,317,26,Activo,1,89,0,High,0,No Employee info,3,1441
2,MX,Active,SYINCO,5,Sr. Consultant,12/02/2019,1/29/2021,Still Active,28/04/1970,50,2,M,0,112.5,32.1,15,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,13,5,5.76986,0,0,3,2,10.2,0,0,202.3,0,0,0,0,0,0,0,0,0,23,0,0,3,4,33,6,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,DEVELO,4,Project / Technical Lead,12/02/2019,1/29/2021,Still Active,30/11/1970,49,1,S,0,116.4,33.2,14,33,7,36,11,S64,100,1,54,42.5,17,PROJECT LEADER,1,0,13,4,17.3096,5,28.88570504,12,7,9.35,11.95,0,173.4,17,0,0,0,0,17,0.8,0,0,23,0,0,8,27,134,16,Activo,1,100,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,12/04/2019,1/29/2021,Still Active,30/03/1984,36,3,C,0,94.5,27,14,33,7,37,15,S76,100,1,54,42.5,10,MICROFOCUS QC/ALM,1,0,13,5,5.72055,0,0,4,3,10.2,0,1.7,201.45,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,Activo,0,91.78924766,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,DEVELO,2,Consultant,12/04/2019,1/29/2021,Still Active,28/01/1994,26,1,S,0,35.9,10.2,14,33,7,36,11,S64,100,1,54,42.5,0,.NET DEVELOPER,1,0,13,2,5.73699,1,17.4307433,6,3,11.05,0,7.65,193.2,0,0,0,0,0,0,0,0,0,31,0,0,6,20,85,12,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,3,Experienced Consultant,12/09/2019,1/29/2021,Still Active,05/04/1993,27,1,S,0,48.8,13.9,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,13,3,5.65479,0,0,5,3,9.35,0,0,195.3,0,0,0,0,0,40.8,0,0,0,0,0,0,3,3,44,6,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,12/11/2019,1/29/2021,Still Active,07/11/1978,42,2,M,0,71.3,20.4,14,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,13,5,5.62192,0,0,4,2,9.35,0,0,197.2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,12/11/2019,1/29/2021,Still Active,06/11/1983,37,1,S,0,111.38,31.77,14,33,7,922,6,Other,100,1,54,42.5,13,Other,1,0,13,5,5.62192,0,0,8,5,8.5,9.875,26.775,154.85,0,0,0,0,0,0,4,0,0,0,0,0,6,18,77,12,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,1,Analyst,12/16/2019,1/29/2021,Still Active,12/12/1996,23,1,S,0,31.5,9,14,33,7,36,11,S64,100,1,54,42.5,1,ANGULAR,1,0,13,1,5.53973,0,0,8,3,8.5,0,24.5,171,0,0,0,0,0,0,0,0,0,0,0,0,3,9,71,6,Activo,0,91.78924766,0,High,0,No Employee info,3,1441
2,MX,Active,DEVELO,5,Sr. Consultant,12/18/2019,1/29/2021,Still Active,23/07/1990,30,2,M,0,81.2,23.2,14,33,7,37,15,S76,100,1,54,42.5,13,Other,1,0,13,5,5.50685,0,0,4,3,9.35,0,1.7,192.95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,Activo,0,91.78924766,2,Medium,1,RISING TALENT,3,1441
2,MX,Active,DEVELO,3,Experienced Consultant,12/18/2019,1/29/2021,Still Active,06/03/1960,60,4,D,0,54.3,15.4,14,33,7,36,11,S64,100,1,54,42.5,4,FUNCTIONAL ANALYST,1,0,13,3,5.50685,2,36.31840344,5,4,13.6,0,62.9,125.8,0,0,0,0,0,20.4,0,0,0,0,0,0,2,2,40,4,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,2,Consultant,12/18/2019,1/29/2021,Still Active,30/12/1988,31,1,S,0,47,13.4,14,33,7,0,6,Other,100,1,55,42.5,12,ORACLE,1,0,13,2,5.50685,5,90.79600861,3,4,6.8,0,4.25,182.75,0,0,0,0,0,22.1,0,0,0,0,0,0,0,0,0,0,Activo,0,91.78924766,2,Medium,0,No Employee info,3,1441
2,MX,Active,DEVELO,4,Project / Technical Lead,12/17/2019,1/29/2021,Still Active,10/10/1977,43,1,S,0,116.4,33.2,14,33,7,37,15,S76,100,1,54,42.5,8,JIRA (ZEPHYR),1,0,13,4,5.52329,1,18.1051511,4,3,9.35,0,0,196.35,0,0,0,0,0,0,0,0,0,0,0,0,21,18.35995877,117.4011853,42,Activo,0,91.78924766,0,High,2,TOP TALENT,3,1441
2,MX,Active,MNGSER,1,Analyst,12/23/2019,1/29/2021,Still Active,28/09/1981,39,2,M,0,15.8,4.5,14,33,7,35,7,S04,100,1,56,42.5,13,Other,1,0,13,1,5.42466,0,0,3,3,6.8,0,0,198.9,0,0,0,0,0,0,0,0,0,0,0,0,5,31,238,10,Activo,1,80,2,Medium,0,No Employee info,4,1441
2,MX,Active,MNGSER,1,Analyst,01/02/2020,1/29/2021,Still Active,26/12/1995,24,1,S,1,30.63,8.71,14,33,7,35,7,S04,100,1,56,42.5,20,SAP,1,0,12,1,5.26027,0,0,5,3,5.1,0,0,187.85,0,0,0,0,0,12.75,0,0,0,0,0,0,2,2,26,4,Activo,0,91.78924766,2,Medium,0,No Employee info,4,1441
2,MX,Active,DEVELO,5,Sr. Consultant,01/06/2020,1/29/2021,Still Active,19/12/1983,36,1,S,0,81.84,23.37,14,33,7,36,11,S64,100,1,54,42.5,4,FUNCTIONAL ANALYST,1,0,12,5,5.19452,0,0,4,3,5.95,0,0.85,184.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Activo,0,91.78924766,2,Medium,0,No Employee info,3,1441
2,MX,Active,BUSMGT,6,Sr. Manager / SME,01/07/2020,1/29/2021,Still Active,22/02/1968,52,2,M,0,226.9,64.8,14,33,24,41,6,Other,0,1,62,42.5,13,Other,1,0,12,6,5.17808,0,0,2,2,0.85,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Activo,0,91.78924766,3,No Employee info,0,No Employee info,1,1441
2,MX,Active,SYINCO,5,Sr. Consultant,01/08/2020,1/29/2021,Still Active,20/09/1978,42,2,M,0,89.5,25.56,14,33,7,863,9,S51,100,1,53,42.5,5,INFORMATICA POWERCENTER,1,0,12,5,5.16164,0,0,4,4,5.95,0,1.7,183.6,0,0,0,0,0,0,0,0,0,0,0,0,12,32,177,24,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
2,MX,Active,DEVELO,3,Experienced Consultant,01/09/2020,1/29/2021,Still Active,12/06/1991,29,1,S,0,54.27,15.45,14,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,12,3,5.14521,0,0,4,2,5.95,0,0,182.75,0,0,0,0,0,0,0,0,0,0,0,0,3,7,59,6,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,SYINCO,5,Sr. Consultant,1/15/2020,1/29/2021,Still Active,07/07/1984,36,2,M,0,163.89,46.83,14,33,7,33,9,S51,100,1,53,42.5,20,SAP,1,0,12,5,5.04658,0,0,3,3,5.1,1.7,0,180.2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,43,4,Activo,0,91.78924766,3,No Employee info,0,No Employee info,8,1441
2,MX,Active,DEVELO,2,Consultant,1/15/2020,1/29/2021,Still Active,23/08/1993,27,1,S,0,45.51,12.95,14,33,7,36,11,S64,100,1,54,42.5,13,Other,1,0,12,2,5.04658,0,0,7,5,5.95,0,25.5,138.55,0,0,0,0,11.9,0,0,0,0,0,0,0,1,2,12,2,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,2,Consultant,1/20/2020,1/29/2021,Still Active,28/02/1988,32,3,C,0,43.11,12.3,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,12,2,4.96438,0,0,4,2,5.95,0,0,176.8,0,0,0,0,0,0,0,0,0,0,0,0,14,39,376,28,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,DEVELO,2,Consultant,1/21/2020,1/29/2021,Still Active,15/01/1996,24,1,S,0,40.48,11.51,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,12,2,4.94795,0,0,6,2,5.95,0,0,175.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,SYINCO,1,Analyst,1/22/2020,1/29/2021,Still Active,11/10/1965,55,1,S,0,34.57,9.85,14,33,7,863,9,S51,100,1,53,42.5,12,ORACLE,1,0,12,1,4.93151,0,0,3,2,5.1,0,0,177.65,0,0,0,0,0,0,0,0,0,0,0,0,20,18.35995877,117.4011853,40,Activo,0,91.78924766,3,No Employee info,0,No Employee info,8,1441
2,MX,Active,DEVELO,1,Analyst,1/24/2020,1/29/2021,Still Active,10/01/1994,26,1,S,0,22.54,6.39,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,12,1,4.89863,0,0,4,3,5.1,0,63.75,115.44,0,0,0,0,0,0,0,0,0,0,0,0,5,8,59,10,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,MNGSER,1,Analyst,1/24/2020,1/29/2021,Still Active,17/05/1997,23,1,S,1,29.1,8.27,14,33,7,0,7,S04,100,1,56,42.5,20,SAP,1,0,12,1,9.79726,3,30.62080623,9,4,6.8,0,0,172.145,0,0,0,0,0,4.25,0,0,0,0,0,0,1,3,38,2,Activo,0,91.78924766,3,No Employee info,0,No Employee info,4,1441
2,MX,Active,DEVELO,1,Analyst,1/28/2020,1/29/2021,Still Active,26/05/1992,28,1,S,0,36.76,10.46,14,33,7,36,11,S64,100,1,54,42.5,7,JAVA,1,0,12,1,4.83288,0,0,3,2,5.1,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,1441
2,MX,Active,SYINCO,5,Sr. Consultant,1/29/2020,1/29/2021,Still Active,21/11/1989,30,2,M,1,52.95,15.1,14,33,7,863,9,S51,100,1,53,42.5,5,INFORMATICA POWERCENTER,1,0,12,5,4.81644,0,0,2,2,5.1,0,0,167.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Activo,0,91.78924766,2,Medium,0,No Employee info,8,1441
